	2007-06-02_1 Relative Abundance (%)	2007-07-05_1 Relative Abundance (%)	2007-08-17_1 Relative Abundance (%)	2007-10-19_1 Relative Abundance (%)	2007-11-09_1 Relative Abundance (%)	2007-12-14_1 Relative Abundance (%)	2008-01-15_1 Relative Abundance (%)	2008-02-20_1 Relative Abundance (%)	2008-04-16_1 Relative Abundance (%)	2008-05-21_1 Relative Abundance (%)	2008-06-11_1 Relative Abundance (%)	2008-08-18_1 Relative Abundance (%)	2008-09-19_1 Relative Abundance (%)	2008-10-08_1 Relative Abundance (%)	2008-11-13_1 Relative Abundance (%)	2008-12-15_1 Relative Abundance (%)	2009-01-12_1 Relative Abundance (%)	2009-02-13_1 Relative Abundance (%)	2009-03-25_1 Relative Abundance (%)	2009-04-17_1 Relative Abundance (%)	2009-05-26_1 Relative Abundance (%)	2009-06-09_1 Relative Abundance (%)	2009-07-20_1 Relative Abundance (%)	2009-08-24_1 Relative Abundance (%)	2009-09-10_1 Relative Abundance (%)	2009-10-19_1 Relative Abundance (%)	2009-11-19_1 Relative Abundance (%)	2009-12-15_1 Relative Abundance (%)
BACT_30	0	0.020104473	0.016600309	0	0	0	0	0.007905507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_43	0	0	0	0	0	0	0	0.01543572	0.020250626	0.19652417	0.050210714	0.007862177	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010150585	0	0
CHLO_52	0.1187122	0.27763432	0.14351754	0.010266174	0.15275878	0.007989091	0	0	0	0	0.011708302	0.3040327	0	0	0.26252306	0.040738225	0	0	0	0	0	0	0.02405103	0.088953786	0.13614607	0.16783518	0.0937239	0.07868216
CHLO_35	0.023348466	0.051298033	0.07177485	0.055221826	0.04843061	0.039948836	0.036192928	0.010783139	0.022877967	0.016622415	0.020755084	0.074931994	0.12041464	0.17969976	0.12950523	0.065058574	0.0570256	0.04083634	0.02179495	0.009842885	0.020459013	0.027777243	0.08402109	0.1482473	0.14752275	0.05085392	0.14399381	0.06392812
CHLO_10	0.029395951	0.050495267	0.04605013	0.017271765	0.022287406	0.010047988	0	0	0	0.011953482	0.013222883	0.022501053	0.020628203	0.030976428	0.09475503	0.037220538	0.022794586	0.021444244	0.03040762	0.012604125	0.014371285	0.016148677	0.02302804	0.054708444	0.0997316	0.09884909	0.07314439	0.030062973
OMIN_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLB16_06	0	0	0	0	0	0	0	0	0	0	0	0.007384135	0	0	0	0	0	0	0	0	0	0	0.011696911	0.011563739	0.014604583	0.016469138	0	0.008981396
BACT_89	0.1522677	0.01970564	0	0	0	0	0	0.4270887	0.06046142	0.07677086	0.09926741	0.10889619	0.01959886	0	0	0.008356595	0.05900627	0.24913235	0.30131394	0.1734762	0.15463944	0.08019429	0.025942504	0.011278943	0	0	0	0
CHLO_78	0.0465916	0.10982368	0.12153845	0.05294868	0.03281471	0.065967515	0.0242555	0.06396985	0.021820117	0.088510856	0.081986934	0.13493335	0.035698522	0	0.12474488	0.04128499	0.04078053	0.036642764	0.07253719	0.044767644	0.15243194	0.16424996	0.1563002	0.08786695	0.053527366	0.14601618	0.15150964	0.08755429
PROT_177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_160	0.017018529	0.03466796	0.04003358	0	0.013280526	0.010095261	0	0.030670367	0	0.1429358	0.10181322	0.0431129	0	0	0.015953192	0	0	0.009535077	0.009184305	0.009402443	0.011892363	0.014072716	0	0.0329289	0.020880543	0.030951003	0	0.017779121
CALD_09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_44	0	0	0	0	0	0	0	0	0.017336868	0.24004266	0.0761235	0.007670389	0	0	0	0	0	0	0	0	0	0	0	0.011674964	0	0.011684237	0	0
CALD_10	0.026758226	0.009046868	0	0	0	0	0	0	0.010346923	0.09063431	0.08210017	0.020531595	0	0	0.008074065	0	0	0.009757463	0.011818667	0.007850338	0.021975094	0.007974855	0	0.014709747	0.011636958	0.016113598	0	0
PATE_61	0	0	0	0	0	0	0.022258105	0.50423014	0	0.009672034	0	0	0	0	0	0.30994532	0.33352885	0.048217863	0.2019748	0.021891441	0	0	0	0	0	0	0	0.045707177
BDEL_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NITRO_05	0.054767534	0.5817528	0.49251416	0.019920597	0	0	0	0.13462879	0.02241347	0.15231834	0.051966522	0.06081634	0	0	0.036324747	0	0	0	0.01016052	0	0.020507213	0.010043624	0.013059503	0.545155	0.4867552	0.07287647	0.035521943	0.105160125
PATE_24	0.057765424	0.08639063	0.026284847	0	0	0.06551592	0.2634596	0.10907754	0.031218743	0	0	0.02555373	0.040893003	0.009845686	0.044546325	0.04056954	0.06871527	0.13868248	0.062827475	0.009453712	0.07569814	0.07572423	0.09476581	0.029586406	0.056922473	0	0.047948875	0.04890771
BDEL_11	0	0	0	0	0	0	0	0	0.015245931	0.01920648	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010867548	0	0	0	0
CHLO_40	0.28468463	0.34229192	0.2216559	0.18266718	0.33244228	0.31623986	0.25622386	0.07553619	0.021219635	0.01445279	0.028075662	0.1697653	0.21569069	0.10761007	0.27718392	0.2694555	0.24702002	0.2210389	0.07371764	0.050967265	0.119571015	0.18128042	0.31387246	0.117056064	0.12511297	0.1277632	0.2626455	0.21164718
CHLO_61	0.010387131	0.067023315	0.047072854	0	0.043066133	0.030228412	0	0.07159376	0	0.12222426	0.047114022	0.06787496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OMIN_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_116	0.16852322	0.13217865	0.22798455	0.10754833	0.12380518	0.13425279	0.09438945	0.16106872	0.21236314	0.27140337	0.3721331	0.3444194	0.2784962	0.24920872	0.20230618	0.1745264	0.16989663	0.19257505	0.24346451	0.17866004	0.2640915	0.27608114	0.31068692	0.2710779	0.21840999	0.25287142	0.29401806	0.23757635
CHLO_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_45	0	0	0	0	0	0	0	0	0	0.014890755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01613264	0	0
PATE_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013022943	0.011705802	0.016491588	0	0	0
PROT_226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_244	0.015962688	0	0	0	0	0	0	0	0	0.04438925	0.024889823	0.008373132	0	0	0.012790416	0.007038694	0	0.015980944	0.012058961	0.008941646	0.012408651	0.008006685	0	0.07359493	0.034053273	0.014043585	0	0.021302933
PROT_204	0.016986776	0	0.02186516	0	0	0	0	0	0	0	0.021950722	0.024893783	0	0	0	0	0	0	0	0	0.031014837	0	0	0.030023377	0.052812647	0	0	0
PLAN_36	0	0	0	0	0	0	0	0	0	0.00811019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_65	0.01775287	0.04561518	0.012179527	0	0.02563297	0	0	0	0	0.03206912	0.04177663	0.07954903	0.071089804	0.028798362	0.030848464	0.017373478	0.007326427	0.011409434	0.01280472	0.010354677	0.022775577	0.03267012	0.06758502	0.07774561	0.09333225	0.08528531	0.088484645	0.036430042
BACT_107	0.10300657	0.08992291	0.08994501	0.02847809	0.06501829	0.05063787	0.017850906	0.051192895	0.043027584	0.09528276	0.10673569	0.15142822	0.038298436	0.023849571	0.10473723	0.04873526	0.021734688	0.08989215	0.08980859	0.07407367	0.18344462	0.14287478	0.2153764	0.20045382	0.2445321	0.113745645	0.15670875	0.120815314
CHLO_07	0.022153901	0.04494791	0.027348833	0.0495619	0.07585983	0.028180264	0.013611087	0	0	0	0	0	0.018654905	0.021639636	0.05514936	0.027999682	0.018858394	0.016555175	0	0	0	0	0.04003957	0.03962129	0.05458516	0.03738206	0.05079358	0.029939126
CHLO_63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_46	0	0.051137727	0.028043663	0	0	0	0	0.0165799	0.01510577	0.11081911	0.0351981	0.015335654	0	0	0	0	0	0	0	0	0.012476225	0.007676447	0.010510336	0.17013611	0.061876573	0.039800547	0.017657097	0.033361487
PROT_178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATE_46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_124	0.09187108	0.19840948	0.11171743	0.024255933	0.031736307	0.030391116	0.013854909	0	0	0	0	0	0.008720797	0	0	0	0	0	0	0	0	0	0.010550809	0	0	0.021299133	0.018879093	0
VERR_19	0	0	0	0	0	0	0	0	0	0	0	0.008460145	0	0	0	0	0	0	0	0	0	0	0	0	0.015560617	0	0	0
BACT_99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATE_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_18	0.15433982	0.084417626	0	0	0	0.018880019	0	0.09761394	0.017307587	0.020254567	0.017615698	0.020396914	0	0	0	0	0	0.021604268	0.11542511	0.07024967	0.037341543	0.0202138	0.015872052	0.06570944	0.0655251	0.031108392	0.017009456	0.0511688
CHLO_54	0	0	0	0	0	0	0	0	0	0.024624655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_03	0	0.013743972	0.026015097	0	0	0	0	0.018995069	0	0.021805063	0.013582361	0.009900016	0	0	0.014477925	0	0	0	0	0	0	0	0	0.058651064	0.041761052	0.023776721	0	0
PROT_201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013571073	0	0	0.033900056	0.022634586	0	0	0	0	0.025337812	0.06492349	0.013915739	0.02703251	0.044963114
PROT_24	0.029646814	0.017985016	0.011450243	0.010140647	0.009306443	0	0	0.029421646	0	0.007550248	0.03905702	0.03181852	0	0	0.050811857	0.00718158	0	0	0.018347278	0.015413143	0.024532001	0.02664788	0.011890983	0.055444326	0.0364786	0.04080958	0.010557702	0.032565184
CYAN_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006407257	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_245	0.024435183	0.011941133	0	0	0	0	0	0	0	0.06802494	0.05730438	0.049209412	0	0	0.04904385	0.024117785	0.011255825	0.079293065	0.02176477	0.03443709	0.008875549	0.00874064	0	0.028491475	0.02708668	0.03836166	0	0.04111401
AABM5_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NITRO_06	0.07831832	0.8967747	0.7579804	0.025935939	0.009641862	0	0.010540413	0.20402138	0.030992098	0.22798425	0.07665985	0.09302273	0	0	0.05253691	0	0	0	0.01196555	0	0.027545713	0.012206059	0.017558374	0.87726617	0.7837657	0.10969672	0.0534628	0.16557656
ACID_05	0	0	0	0.09030188	0.071541145	0.01771425	0	0	0	0	0	0	0	0.01627499	0.038797423	0.009177517	0	0	0	0	0	0	0	0	0	0.012949482	0	0
PROT_159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_123	0.089870356	0.09998777	0.07321829	0.07405015	0.06662246	0.13108888	0.020381376	0.14928314	0.025543675	0.084577136	0.104949094	0.06177153	0	0	0.017342202	0.011005386	0	0.044765748	0.038570896	0.024562852	0.02538665	0.017149637	0.018047899	0.0900082	0.03527811	0.051089037	0.018539919	0.03370998
PROT_229	0.018979343	0.008444787	0	0	0	0	0	0	0	0.031312276	0.03252176	0.012214177	0	0	0	0	0	0	0	0	0.020229232	0.017045729	0.010180519	0.012034333	0.01786283	0	0	0.010347387
BACT_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLAN_88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_39	0.011967042	0.043003824	0.06859151	0.034497246	0.030265018	0.028068649	0.030367922	0.009271114	0.02101409	0.012498761	0.014948069	0.08808156	0.13317929	0.21926177	0.15201586	0.068249494	0.0630686	0.042729706	0.019072669	0.009131238	0.01971043	0.026343813	0.09975155	0.21582499	0.20852742	0.054848097	0.19321638	0.08141771
MYXO_19	0	0	0	0	0	0	0	0	0	0.029860672	0.029585777	0.014309198	0	0	0	0	0	0	0	0	0	0	0	0.015466787	0	0	0	0
PROT_179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLB16_07	0	0	0	0	0	0	0	0	0	0	0	0.007939861	0	0	0	0	0	0	0	0	0	0	0.012522263	0.011439922	0.016021002	0.019132448	0.010303997	0.009403316
PROT_195	0.013943424	0.021999411	0.019464089	0	0	0	0	0.013087751	0	0.038023368	0.027296256	0.07643651	0	0	0.1085468	0.07000145	0.06320771	0.503527	0.26964387	0.057881635	0.03801237	0.03086272	0.04501405	0.14262989	0.277413	0.09016946	0.13368183	0.26981768
PROT_155	0.07835626	0.07565383	0.026888227	0.00955148	0.033344757	0.014971856	0	0.031685907	0.01844632	0.18680614	0.3000252	0.11736232	0	0	0.016826237	0	0.006841295	0.035701204	0.028549701	0.021397488	0.05418268	0.033617042	0	0.03773309	0.019183815	0.16204944	0.028418135	0.037863962
PROT_189	0.084001414	0.025972236	0	0	0.01613662	0	0	0	0	0.06333532	0.041527547	0.066654794	0	0	0.0371	0.009756894	0.015036845	0.03467681	0.027245251	0.024440909	0.031159341	0.027511379	0.016973225	0.124099	0.09499165	0.04565705	0.018407922	0.023444755
MYXO_11	0.012179196	0.017319225	0	0	0	0	0	0.010008247	0	0.0865961	0.19446763	0.06992606	0	0	0	0	0	0.011238938	0	0.013232881	0.010510983	0.017804753	0	0.04305431	0	0.021712279	0	0.020979386
PROT_29	0	0	0	0	0	0	0	0	0.0311867	0.06430935	0	0	0	0	0.006720003	0.12324088	0.02711917	0.15252435	0.08340155	0.009636076	0	0	0	0	0	0	0	0.03885994
PROT_25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_66	0.019643443	0.050106876	0.015094477	0	0.030790186	0	0	0	0	0.033858743	0.044289462	0.08998585	0.082604535	0.036914494	0.037281495	0.02187052	0.011025131	0.013877235	0.015325532	0.012221708	0.024821945	0.03715307	0.07447566	0.08237978	0.09676077	0.08868137	0.08765743	0.037577447
PATE_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALD_11	0.036851212	0.012483861	0	0	0	0	0	0.008141219	0.014061386	0.12297533	0.11221406	0.027310433	0	0	0.011178101	0	0	0.013599568	0.015876317	0.010443373	0.02951606	0.010564483	0	0.020046711	0.015691895	0.022339724	0	0.011465567
PROT_180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTI_16	0.506037	1.2133588	0.7340962	0.28581065	0.25189477	0.49853727	0.32100415	0.32346833	0.11176524	0.5020994	1.0893476	0.706326	0.2690287	0.25601688	0.6507639	0.30807292	0.24564159	0.21513273	0.51254654	0.43686616	1.1514611	0.9913225	0.9941293	0.78009653	0.64424586	0.61080337	0.80890065	1.0926342
NITRO_09	0.011761704	0.030296229	0.020240517	0	0	0	0	0.009889422	0	0.012485671	0	0	0	0	0	0	0	0	0	0	0.01145744	0	0	0.029461984	0.021346778	0	0	0
PATE_38	0	0	0	0	0	0	0	0	0	0.011858986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_66	0.16025886	0.09437728	0.1717363	0.14742492	0.16951926	0.17834501	0.14668679	0.10687194	0.1402597	0.063137196	0.07987125	0.050297704	0.036826033	0.03461112	0.03809483	0.052445475	0.103706054	0.09798698	0.052821897	0.07310554	0.076802075	0.06450362	0.052047975	0.04931223	0.04438944	0.07408386	0.0715816	0.10383676
NANO_05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011947977	0.014511463	0	0	0
CHLO_55	0.008595377	0.067426026	0.17353955	0	0	0	0	0.048746236	0	0.8760615	0.24569565	0.1184539	0	0	0.00888334	0	0	0	0	0	0	0	0	0.016547978	0.022752423	0.10447973	0.014482135	0
PLAN_37	0	0	0	0	0	0	0	0	0	0.007486386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHLO_70	0.024244493	0.05331351	0.035209157	0.015916066	0.056358226	0.024735473	0.009002192	0.015714305	0.013406745	0.04344905	0.023540892	0.04001533	0.03027913	0.017650291	0.049552217	0.06852366	0.037373718	0.049762335	0.037333064	0.02860618	0.036223426	0.03066226	0.04290239	0.032278858	0.04071057	0.035501655	0.05352361	0.069088005
MYXO_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AABM5_02	0	0	0	0	0.013476577	0	0	0	0	0	0	0	0	0	0.022959819	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_04	0	0.016253509	0.02585673	0	0	0	0	0.019665629	0	0.023033101	0.015035805	0.01124636	0	0	0.013665483	0	0	0	0	0	0	0	0	0.06770881	0.04798461	0.028620135	0	0
MYXO_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_32	0	0.03740267	0.028700398	0	0	0	0	0.013929092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEPE_01	0	0	0.012768257	0.08512295	0.06018988	0	0	0	0	0	0	0	0.015839577	0.49614584	0.009308705	0	0	0	0	0	0	0	0	0.79205394	0.8522547	0.039455958	0	0
PROT_227	0	0	0.009373004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBP3_01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_02	0.013361518	0.03519889	0.010272745	0	0	0	0	0	0	0.05196622	0.058851324	0.059357423	0	0	0.049709596	0.020584473	0.025331203	0.074640006	0.064825855	0.02019062	0.052205894	0.06425214	0.09307354	0.08286507	0.08459082	0.04164834	0.03210408	0.054398485
PATE_41	0	0	0	0	0	0	0	0	0	0.03347296	0.020990293	0.011988808	0	0	0	0	0	0	0.00705012	0	0	0	0.031531923	0	0	0	0	0
BDEL_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATE_54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_190	0.09582038	0.020451058	0	0	0.01831617	0	0	0	0.029441807	0.10903682	0.06739804	0.09700346	0.02071336	0	0.07097243	0.039505776	0.060746204	0.12502944	0.08599759	0.07011041	0.061828844	0.058582745	0.037495818	0.10033103	0.07041166	0.06123018	0.044622105	0.06110214
PROT_145	0.029170986	0.023685886	0.03917055	0.027570907	0.02117224	0.024474155	0.018042155	0.030029025	0.02266828	0.06294148	0.05018106	0.04152154	0	0	0.041848373	0.024258567	0.026059665	0.026564773	0.041030925	0.043409787	0.029817527	0.029834256	0.02372872	0.027631411	0.020036278	0.031528074	0.03529187	0.02411699
BACT_121	0.08211005	0.022099942	0	0	0	0	0.010695391	0.016300038	0.008955969	0.016265556	0.019110406	0.020853065	0.013211609	0.009992181	0.035347138	0.03682252	0.024327666	0.026689334	0.022726746	0	0.023170859	0.037697546	0.101549014	0.13126792	0.15629393	0.11341526	0.07399636	0.21913536
CHLO_08	0.28161258	0.33404344	0.21192154	0.17781107	0.32486296	0.30905014	0.25229594	0.076826684	0.023860788	0.017058168	0.030615041	0.1677195	0.21399978	0.107465446	0.2641103	0.2611079	0.23709297	0.21473143	0.07334651	0.05307441	0.11738963	0.17639135	0.3084819	0.115030505	0.12543508	0.12313434	0.25326157	0.204636
BDEL_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016881328	0	0	0
PATE_51	0.124895245	0.047348674	0.056737036	0.027000185	0.02314289	0.07962708	0.10706589	0.100426346	0.023027893	0.36431184	0.22579145	0.33398896	0.45014396	0.35155004	0.66727877	0.78306514	0.27837995	0.5036756	0.8273097	0.36877143	0.07906043	0.04465009	0.17682827	0.2554895	0.50147593	0.1429291	0.51994985	0.717806
BDEL_02	0.03287106	0.07541489	0.040485844	0.039386213	0.04293944	0.059199747	0.022611817	0	0	0	0	0.058996975	0.022281876	0.010313134	0.011190136	0	0	0	0	0	0	0	0	0.018655436	0.03735055	0.04566317	0.0312771	0.018171605
CHLO_09	0.040889412	0.07830888	0.04935497	0.08343007	0.12781821	0.05134674	0.027602902	0	0	0	0	0.020780839	0.033075664	0.035419058	0.091172494	0.04869061	0.03414201	0.030280096	0	0	0	0.01845225	0.06812038	0.06368808	0.09216541	0.065034874	0.082426354	0.04983085
SPIR_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACTI_69	0.062340282	0.07934332	0.06557397	0.10512963	0.16228312	0.0747414	0.07239924	0.01633602	0.017601106	0.017723734	0.027442757	0.05844833	0.07274485	0.11986322	0.10389498	0.075286716	0.07216637	0.057132736	0.08347095	0.09443166	0.07178185	0.07454952	0.093719505	0.05065196	0.09027874	0.09525101	0.17222595	0.0960116
CHLO_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATE_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10176181	0.049179513	0.13895833	0.27776444	0.15098457	0.06864989
PATE_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PATE_03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_27	0.010787495	0	0	0	0	0	0	0	0.009285872	0.01082401	0.009015458	0	0	0	0.030915163	0.073475	0.07671499	0.086374894	0.045119625	0.007233426	0	0.00874523	0.02336331	0.01469699	0.017811617	0.022964207	0.011545899	0.021028489
PROT_10	0.11952658	0.0340779	0.028283568	0.036349036	0.049628712	0.018464217	0	0.010771992	0	0.028344154	0.030727858	0.16075	0.06619069	0.054461546	0.0652602	0.035296433	0.023646403	0.018283824	0.020651974	0.016216338	0.035605937	0.04424093	0.07965342	0.11802534	0.10019077	0.15860395	0.0753619	0.06189651
CHLO_56	0	0	0	0	0	0	0	0	0	0.018916082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_156	0.016647035	0.042577993	0.040816557	0	0	0	0	0.023613745	0.013173991	0.072971135	0.067464426	0.040954024	0	0	0	0	0.026049443	0.03526424	0.029576167	0.029055538	0.029393706	0.02576438	0	0.014893012	0.010768664	0.017331544	0	0.018513842
VERR_24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BDEL_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_59	0.041190345	0.065289065	0.036427643	0	0.018882344	0.0202124	0	0.07780487	0.012941066	0.08768933	0.09692441	0.073145136	0.012568143	0	0.02907449	0.027626395	0.02185781	0.088044964	0.082699664	0.0400398	0.057986446	0.04153054	0.06803815	0.14357562	0.1166718	0.1329624	0.07920979	0.112723924
OMIN_07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BACT_108	0.11141613	0.10047897	0.09841626	0.032475356	0.07293599	0.05662794	0.019898307	0.056880977	0.049159776	0.103688315	0.117193334	0.16851386	0.04142265	0.0273019	0.11588196	0.053744838	0.024669303	0.10165921	0.09978808	0.08110622	0.20070088	0.16103323	0.23957215	0.2190261	0.267375	0.12547533	0.1676876	0.13315433
Uncl_01	0.060697116	0.11701327	0.06737069	0.049806286	0.016931336	0.027308187	0	0	0	0	0.011082878	0.11147356	0	0	0.041572776	0.019008253	0	0	0	0	0.011865664	0.04727071	0.028752882	0.07692698	0.050704747	0.08408244	0.029359614	0.032026052
CHLO_36	0.08120133	0.11088312	0.11490387	0.09777252	0.09096107	0.08962931	0.07206015	0.02329059	0.0482962	0.06672291	0.067489274	0.059896864	0.056018665	0.07420536	0.048638623	0.019876435	0.031972505	0.048925318	0.06156271	0.049535137	0.05533335	0.05228401	0.041464865	0.042658243	0.048676085	0.08493476	0.052807927	0.025123857
NANO_06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PROT_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052838348	0.014939186	0.015416545	0	0.011074018
KSB1_02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPIR_05	0.04909802	0.06260804	0.009433477	0	0	0	0	0	0	0.012688346	0	0.019331627	0	0	0	0	0	0	0.006841203	0	0	0	0	0.01775891	0.027180055	0	0	0
PROT_196	0.07814991	0.07354145	0.04910934	0.008683989	0.0937591	0.007672386	0.00986002	0.013888445	0.010436117	0.19425505	0.11162194	0.12148107	0.014578351	0.023156097	0.058530368	0.028670419	0.019092048	0.04034776	0.02942961	0.02870167	0.056600817	0.045311183	0.030959569	0.10250992	0.098432854	0.066296786	0.02121686	0.054303553
SPIR_09	0.07778054	0.15556702	0.27051824	0.050126534	0.010684736	0.047678366	0	0.07899766	0.03233754	0.067125954	0.12109227	0.09642742	0	0	0.025431057	0	0	0.041529223	0.020710617	0.017806258	0.06615828	0.026798857	0.08032267	0.25011072	0.20265497	0.11301534	0.091642275	0.16598672
BDEL_31	0.06654856	0.021599486	0.009385137	0.014533751	0.023347026	0.00756496	0	0	0	0	0	0.010276168	0.019989453	0	0.009666811	0	0	0	0.042852208	0.041089807	0.039902255	0.022983812	0.049834408	0.012843234	0.028427368	0.020405501	0.012050915	0.024261637
CALD_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
